,source,target,Unnamed: 0,value,type,source layer,target layer,normalized value,unique,fan_in,fan_out,fan_tot,nodes_in_SG,log(Nodes in SG),weighted_val_log
672,Cilium Assembly,Organelle biogenesis and maintenance,6696.5,0.0015269422192339,0.5,3.0,4.0,0.05231924437158115,True,2,1,3,14,3.807354922057604,0.0003176262714092162
673,Circadian Clock,root,6862.5,0.00024555585376876603,0.5,4.0,5.0,0.0204643540195641,True,1,1,2,5,2.321928094887362,7.391967759527684e-05
674,Citric acid cycle (TCA cycle),Pyruvate metabolism and Citric Acid (TCA) cycle,5628.5,0.0005464267919266,0.5,1.0,2.0,0.0068373439368721,True,2,1,3,7,2.807354922057604,0.0001435187428313868
675,Class A/1 (Rhodopsin-like receptors),GPCR ligand binding,5418.5,0.0041763198305277,0.5,1.0,2.0,0.052257567699072596,True,10,1,11,15,3.9068905956085187,0.0008511132965274074
676,Class I MHC mediated antigen processing & presentation,Adaptive Immune System,6146.5,0.0043769306548848,0.5,2.0,3.0,0.08252332058744974,True,3,1,4,31,4.954196310386875,0.0007351001590675482
677,Clathrin-mediated endocytosis,Membrane Trafficking,6256.5,0.009778844442905901,0.5,2.0,3.0,0.18437183007139546,True,1,1,2,8,3.0,0.0024447111107264753
678,"Cobalamin (Cbl, vitamin B12) transport and metabolism",Metabolism of water-soluble vitamins and cofactors,5306.5,0.0001988117515749131,0.5,1.0,2.0,0.0024876970607843,True,4,1,5,9,3.169925001442312,4.76775365279105e-05
679,Collagen biosynthesis and modifying enzymes,Collagen formation,6480.5,0.0047292212179415,0.5,2.0,3.0,0.08916546079193555,True,1,1,2,10,3.321928094887362,0.0010942387550445245
680,Collagen chain trimerization,Collagen biosynthesis and modifying enzymes,5240.5,0.0055241972028303,0.5,1.0,2.0,0.0691233241285182,True,5,1,6,10,3.321928094887362,0.0012781788779330147
681,Collagen degradation,Collagen degradation,5796.5,0.0080713698394707,0.5,1.0,2.0,0.10099565476935504,False,12,2,14,15,3.9068905956085187,0.0016449051965198227
682,Collagen degradation,Degradation of the extracellular matrix,6548.5,0.006581718809178801,0.5,2.0,3.0,0.1240927339573288,True,12,2,14,15,3.9068905956085187,0.001341321694653064
683,Collagen formation,Extracellular matrix organization,6652.5,0.0044990689229777,0.5,3.0,4.0,0.15415638094278877,True,2,1,3,14,3.807354922057604,0.0009358720119320929
684,Common Pathway of Fibrin Clot Formation,Common Pathway of Fibrin Clot Formation,5792.5,0.0107441637635716,0.5,1.0,2.0,0.1344398628526041,False,16,2,18,19,4.247927513443585,0.002047315580493126
685,Common Pathway of Fibrin Clot Formation,Formation of Fibrin Clot (Clotting Cascade),6530.5,0.0074098081483641,0.5,2.0,3.0,0.1397056571221884,True,16,2,18,19,4.247927513443585,0.0014119494084821938
686,Complement cascade,Innate Immune System,6200.5,0.0077334698480071,0.5,2.0,3.0,0.1458080243533708,True,4,1,5,80,6.321928094887363,0.001056206746062844
687,Constitutive Signaling by Overexpressed ERBB2,Signaling by ERBB2 in Cancer,5178.5,4.421226723188923e-05,0.5,1.0,2.0,0.00055322045287605,True,1,1,2,6,2.584962500721156,1.2332700055578105e-05
688,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,Chaperonin-mediated protein folding,5448.5,0.0007122540501412001,0.5,1.0,2.0,0.0089123117372679,True,6,1,7,11,3.4594316186372973,0.00015971857201811944
689,Cristae formation,Cristae formation,5824.5,0.000338097318541,0.5,1.0,2.0,0.0042305532692653,False,2,2,4,5,2.321928094887362,0.0001017774343344009
690,Cristae formation,Mitochondrial biogenesis,6178.5,0.000248676128796806,0.5,2.0,3.0,0.00468857779966035,True,2,2,4,5,2.321928094887362,7.485897397343814e-05
691,Crosslinking of collagen fibrils,Assembly of collagen fibrils and other multimeric structures,5338.5,0.0068379760659485,0.5,1.0,2.0,0.08556241181025276,True,3,1,4,8,3.0,0.001709494016487125
692,Cyclin A:Cdk2-associated events at S phase entry,S Phase,5612.5,0.00015957704494829142,0.5,1.0,2.0,0.0019967599628377,True,9,1,10,14,3.807354922057604,3.319435480332511e-05
693,Cysteine formation from homocysteine,Sulfur amino acid metabolism,5220.5,1.1167927195749703e-05,0.5,1.0,2.0,0.0001397423413848796,True,1,1,2,6,2.584962500721156,3.1152145087997846e-06
694,Cytokine Signaling in Immune system,Immune System,6812.5,0.0045340103456792,0.5,3.0,4.0,0.15535361605095835,True,3,1,4,60,5.906890595608519,0.0006564473959616468
695,Cytoprotection by HMOX1,Cellular response to chemical stress,5758.5,0.0033337254411436,0.5,1.0,2.0,0.041714329840651446,True,5,1,6,10,3.321928094887362,0.0007713514357370362
696,DAG1,Diseases associated with O-glycosylation of proteins,4720.5,0.0102767833126802,0.5,0.0,1.0,0.00562846490779735,True,0,4,4,13,3.700439718141092,0.0021863450929957705
697,DAG1,ECM proteoglycans,4722.5,0.0102767833126802,0.5,0.0,1.0,0.00562846490779735,True,0,4,4,13,3.700439718141092,0.0021863450929957705
698,DAG1,EGR2 and SOX10-mediated initiation of Schwann cell myelination,4724.5,0.0102767833126802,0.5,0.0,1.0,0.00562846490779735,True,0,4,4,13,3.700439718141092,0.0021863450929957705
699,DAG1,Signaling by ROBO receptors,4718.5,0.0102767833126802,0.5,0.0,1.0,0.00562846490779735,True,0,4,4,13,3.700439718141092,0.0021863450929957705
700,DAP12 interactions,Innate Immune System,6362.5,0.0016818476129139,0.5,2.0,3.0,0.0317098123510006,True,1,1,2,6,2.584962500721156,0.0004691395272825245
701,DAP12 signaling,DAP12 interactions,5374.5,0.0031194642722184003,0.5,1.0,2.0,0.0390333168927088,True,1,1,2,6,2.584962500721156,0.0008701525529460586
702,DCXR,Essential pentosuria,4812.5,0.001513458850222,0.5,0.0,1.0,0.00082890236844435,True,0,2,2,9,3.169925001442312,0.0003629462999211061
703,DCXR,Formation of xylulose-5-phosphate,4814.5,0.001513458850222,0.5,0.0,1.0,0.00082890236844435,True,0,2,2,9,3.169925001442312,0.0003629462999211061
704,DDX58/IFIH1-mediated induction of interferon-alpha/beta,Innate Immune System,6138.5,8.583757227245791e-05,0.5,2.0,3.0,0.00161839472763465,True,1,1,2,7,2.807354922057604,2.2545198446082566e-05
705,DEF1,Defensins,3894.5,0.0053388436874209,0.5,0.0,1.0,0.0029240175090378,True,0,2,2,7,2.807354922057604,0.0014022448121373552
706,DEF1,Neutrophil degranulation,3896.5,0.0053388436874209,0.5,0.0,1.0,0.0029240175090378,True,0,2,2,7,2.807354922057604,0.0014022448121373552
707,DHE3,Glutamate and glutamine metabolism,124.5,0.00040219947996187325,0.5,0.0,1.0,0.00022027959430712308,True,0,2,2,8,3.0,0.00010054986999046831
708,DHE3,Transcriptional activation of mitochondrial biogenesis,122.5,0.00040219947996187325,0.5,0.0,1.0,0.00022027959430712308,True,0,2,2,8,3.0,0.00010054986999046831
709,DHSO,Formation of xylulose-5-phosphate,4502.5,0.0023874321182466,0.5,0.0,1.0,0.00130756653015335,True,0,2,2,7,2.807354922057604,0.0006270579357903316
710,DHSO,Fructose biosynthesis,4500.5,0.0023874321182466,0.5,0.0,1.0,0.00130756653015335,True,0,2,2,7,2.807354922057604,0.0006270579357903316
711,DMBT1,Surfactant metabolism,5116.5,0.0005859808066806,0.5,0.0,1.0,0.00032093431443425,True,0,1,1,4,2.0,0.00019532693556019998
712,DNA Damage Recognition in GG-NER,Global Genome Nucleotide Excision Repair (GG-NER),5576.5,0.0096224998124081,0.5,1.0,2.0,0.1204046758357786,True,1,1,2,6,2.584962500721156,0.00268412844220056
713,DNA Damage/Telomere Stress Induced Senescence,Cellular Senescence,5398.5,2.7897843744475662e-05,0.5,1.0,2.0,0.0003490808935365,True,3,1,4,8,3.0,6.9744609361189154e-06
714,DNA Double Strand Break Response,DNA Double-Strand Break Repair,6510.5,0.00015686506192986272,0.5,2.0,3.0,0.0029575578905198497,True,1,1,2,7,2.807354922057604,4.1200535579459016e-05
715,DNA Double-Strand Break Repair,DNA Repair,6658.5,0.0014953172281395,0.5,3.0,4.0,0.0512356436848804,True,3,1,4,10,3.321928094887362,0.00034598382835392155
716,DNA Repair,root,6860.5,0.0028406134754057,0.5,4.0,5.0,0.2367335940122645,True,3,1,4,19,4.247927513443585,0.0005412829098970816
717,DNA Replication,root,6892.5,0.0024911062173451,0.5,4.0,5.0,0.20760604461125753,True,2,1,3,21,4.392317422778761,0.0004619732152306025
718,DNA Replication Pre-Initiation,DNA Replication,6756.5,0.0015091281576331,0.5,3.0,4.0,0.051708862242903546,True,1,1,2,8,3.0,0.000377282039408275
719,DNA methylation,DNA methylation,5864.5,0.0007500919250167,0.5,1.0,2.0,0.0093857705211094,False,4,2,6,7,2.807354922057604,0.0001970112953407897
720,DNA methylation,Epigenetic regulation of gene expression,6374.5,0.0001829866497844918,0.5,2.0,3.0,0.00345005830662255,True,4,2,6,7,2.807354922057604,4.8061358483910545e-05
721,DOPO,Catecholamine biosynthesis,2444.5,0.000336079560659721,0.5,0.0,1.0,0.00018406654649101372,True,0,1,1,6,2.584962500721156,9.374702262356015e-05
722,DSC2,Formation of the cornified envelope,4510.5,0.0006261567192859,0.5,0.0,1.0,0.0003429381562355,True,0,1,1,5,2.321928094887362,0.0001884919544916072
723,Deactivation of the beta-catenin transactivating complex,TCF dependent signaling in response to WNT,5330.5,4.650925129357957e-05,0.5,1.0,2.0,0.0005819622171514,True,1,1,2,6,2.584962500721156,1.2973427555859707e-05
724,Death Receptor Signalling,Signal Transduction,6654.5,0.0011812404281492,0.5,3.0,4.0,0.04047409642844095,True,1,1,2,6,2.584962500721156,0.0003294986845501396
725,Defective ABCA1 causes TGD,ABC transporter disorders,5534.5,0.001147729061543,0.5,1.0,2.0,0.014361335234758549,True,1,1,2,6,2.584962500721156,0.0003201509252362113
726,Defective ACY1 causes encephalopathy,Metabolic disorders of biological oxidation enzymes,5518.5,0.0005521893782144,0.5,1.0,2.0,0.00690945018238815,True,1,1,2,6,2.584962500721156,0.00015402933171639057
727,Defective AHCY causes HMAHCHD,Metabolic disorders of biological oxidation enzymes,5514.5,0.00018360342573474128,0.5,1.0,2.0,0.0022973979099932002,True,1,1,2,6,2.584962500721156,5.1214880406087194e-05
728,Defective CFTR causes cystic fibrosis,ABC transporter disorders,5532.5,0.00020526508462099263,0.5,1.0,2.0,0.0025684465010152,True,9,1,10,14,3.807354922057604,4.269813399447046e-05
729,Defective CP causes aceruloplasminemia (ACERULOP),SLC transporter disorders,5540.5,0.0001112137266727471,0.5,1.0,2.0,0.0013915981262222,True,1,1,2,6,2.584962500721156,3.102228451493571e-05
730,Defective CSF2RA causes SMDP4,Diseases associated with surfactant metabolism,5564.5,0.0004460141750074,0.5,1.0,2.0,0.0055808982288245,True,1,1,2,6,2.584962500721156,0.0001244125077787227
731,Defective CSF2RB causes SMDP5,Diseases associated with surfactant metabolism,5562.5,0.0024314293147981,0.5,1.0,2.0,0.030424054473700897,True,1,1,2,6,2.584962500721156,0.0006782300552122903
732,Defective GSS causes GSS deficiency,Metabolic disorders of biological oxidation enzymes,5516.5,1.59840906246873e-05,0.5,1.0,2.0,0.00020000616136285,True,1,1,2,6,2.584962500721156,4.458649322404884e-06
733,Defective Intrinsic Pathway for Apoptosis,Diseases of programmed cell death,6094.5,0.0015353470460416998,0.5,2.0,3.0,0.0289476682368928,True,1,1,2,8,3.0,0.00038383676151042495
734,Defective SERPING1 causes hereditary angioedema,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),5728.5,0.0012313132115264,0.5,1.0,2.0,0.01540720924670585,True,3,1,4,8,3.0,0.0003078283028816
735,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),SLC transporter disorders,5536.5,2.5867330386138137e-05,0.5,1.0,2.0,0.00032367343108319997,True,1,1,2,6,2.584962500721156,7.21550933404035e-06
736,"Defective SLC4A1 causes hereditary spherocytosis type 4 (HSP4),  distal renal tubular acidosis (dRTA) and dRTA with hemolytic anemia (dRTA-HA)",SLC transporter disorders,5538.5,0.00031552429844370527,0.5,1.0,2.0,0.0039481009730384,True,1,1,2,6,2.584962500721156,8.801327723239336e-05
737,Defective SLC7A7 causes lysinuric protein intolerance (LPI),SLC transporter disorders,5542.5,0.00038017113957497474,0.5,1.0,2.0,0.00475701571473405,True,1,1,2,6,2.584962500721156,0.00010604605752459028
738,Defective factor IX causes hemophilia B,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),5732.5,0.0036507950250553,0.5,1.0,2.0,0.04568176670347475,True,5,1,6,10,3.321928094887362,0.0008447144295098336
739,Defective factor IX causes thrombophilia,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),5734.5,0.0039156043477907,0.5,1.0,2.0,0.04899527995718655,True,2,1,3,7,2.807354922057604,0.001028431661336841
740,Defective factor VIII causes hemophilia A,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),5730.5,0.0018184002476629999,0.5,1.0,2.0,0.0227533277867407,True,4,1,5,9,3.169925001442312,0.00043607504860016514
741,Defective factor XII causes hereditary angioedema,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),5726.5,0.0027580069028938,0.5,1.0,2.0,0.0345104633483662,True,3,1,4,8,3.0,0.00068950172572345
742,Defective pro-SFTPB causes SMDP1 and RDS,Diseases associated with surfactant metabolism,5560.5,0.0010758759551397,0.5,1.0,2.0,0.01346224974211715,True,1,1,2,6,2.584962500721156,0.00030010800808189073
743,Defective pyroptosis,Defective pyroptosis,6028.5,6.154714529207949e-05,0.5,1.0,2.0,0.0007701287837859,False,4,2,6,7,2.807354922057604,1.6165329093831273e-05
744,Defective pyroptosis,Diseases of programmed cell death,6430.5,3.924350893993884e-05,0.5,2.0,3.0,0.0007399031249473,True,4,2,6,7,2.807354922057604,1.0307289376302885e-05
745,Defects in biotin (Btn) metabolism,Defects in vitamin and cofactor metabolism,5406.5,0.0055890440494733,0.5,1.0,2.0,0.06993474150458914,True,1,1,2,6,2.584962500721156,0.0015590244105340015
746,Defects in vitamin and cofactor metabolism,Diseases of metabolism,6300.5,0.0045812168683567,0.5,2.0,3.0,0.08637496412836729,True,1,1,2,6,2.584962500721156,0.0012778981279260623
747,Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),Diseases of hemostasis,6160.5,0.0082250640469762,0.5,2.0,3.0,0.15507661663394015,True,5,1,6,19,4.247927513443585,0.0015672975714519878
748,Defensins,Antimicrobial peptides,5198.5,0.0007528064608446001,0.5,1.0,2.0,0.00941973703841595,True,3,1,4,8,3.0,0.00018820161521115002
749,Degradation of AXIN,TCF dependent signaling in response to WNT,5332.5,0.0007116493182684,0.5,1.0,2.0,0.008904744831937851,True,9,1,10,14,3.807354922057604,0.00014803344662636347
750,Degradation of DVL,TCF dependent signaling in response to WNT,5334.5,0.0021524349501816998,0.5,1.0,2.0,0.0269330462443915,True,9,1,10,14,3.807354922057604,0.000447737890186904
751,Degradation of GLI1 by the proteasome,Hedgehog 'off' state,5526.5,0.00041699661882099997,0.5,1.0,2.0,0.00521780656716915,True,9,1,10,14,3.807354922057604,8.674138389651508e-05
752,Degradation of GLI2 by the proteasome,Hedgehog 'off' state,5528.5,0.0004898993745896,0.5,1.0,2.0,0.006130026140770101,True,9,1,10,14,3.807354922057604,0.00010190622130722925
753,Degradation of beta-catenin by the destruction complex,Degradation of beta-catenin by the destruction complex,5842.5,0.0010897403722613,0.5,1.0,2.0,0.01363573279555705,False,10,2,12,13,3.700439718141092,0.0002318379635963644
754,Degradation of beta-catenin by the destruction complex,Signaling by WNT,6486.5,0.0004137797929233,0.5,2.0,3.0,0.00780146755716,True,10,2,12,13,3.700439718141092,8.80300179845599e-05
755,Degradation of the extracellular matrix,Extracellular matrix organization,6772.5,0.0039769050565834005,0.5,3.0,4.0,0.136264925337091,True,2,1,3,23,4.523561956057013,0.0007199892185915316
756,Deposition of new CENPA-containing nucleosomes at the centromere,Nucleosome assembly,5646.5,0.0011947921990088,0.5,1.0,2.0,0.01495022813378205,True,3,1,4,8,3.0,0.0002986980497522
757,Depurination,"Base-Excision Repair, AP Site Formation",5636.5,0.00040395502003258616,0.5,1.0,2.0,0.0050546192972168,True,3,1,4,8,3.0,0.00010098875500814654
758,Depyrimidination,"Base-Excision Repair, AP Site Formation",5638.5,0.00015052813735552732,0.5,1.0,2.0,0.00188353254723825,True,3,1,4,8,3.0,3.763203433888183e-05
759,Detoxification of Reactive Oxygen Species,Cellular response to chemical stress,5756.5,0.0027269155921872,0.5,1.0,2.0,0.034121423155078046,True,7,1,8,12,3.584962500721156,0.0005947519945382958
760,Deubiquitination,Post-translational protein modification,6224.5,0.0006464481650882,0.5,2.0,3.0,0.01218823266281605,True,3,1,4,19,4.247927513443585,0.0001231816109182525
761,Developmental Biology,root,6882.5,0.0039383077145837,0.5,4.0,5.0,0.3282142212137654,True,6,1,7,77,6.266786540694901,0.0005419600111450488
762,Disease,root,6876.5,0.0183406449206701,0.5,4.0,5.0,1.528489119045941,True,8,1,9,229,7.839203788096944,0.0020749204747794133
763,Diseases associated with N-glycosylation of proteins,Diseases of glycosylation,5428.5,0.0007798125089801,0.5,1.0,2.0,0.009757659047741549,True,1,1,2,6,2.584962500721156,0.00021752319831050724
764,Diseases associated with O-glycosylation of proteins,Diseases of glycosylation,5430.5,0.0020953821224187,0.5,1.0,2.0,0.0262191540785063,True,3,1,4,8,3.0,0.000523845530604675
765,Diseases associated with glycosaminoglycan metabolism,Diseases of glycosylation,5416.5,0.0037455199674459004,0.5,1.0,2.0,0.04686704352389175,True,4,1,5,9,3.169925001442312,0.0008982223819733889
766,Diseases associated with glycosylation precursor biosynthesis,Diseases of glycosylation,5432.5,0.0004699432699688,0.5,1.0,2.0,0.0058803188552778,True,1,1,2,6,2.584962500721156,0.00013108736001402123
767,Diseases associated with surfactant metabolism,Diseases of metabolism,6576.5,0.002194312957191,0.5,2.0,3.0,0.0413719124001604,True,3,1,4,8,3.0,0.00054857823929775
768,Diseases associated with the TLR signaling cascade,Diseases of Immune System,6472.5,0.014180565529607999,0.5,2.0,3.0,0.2673625532552446,True,2,1,3,13,3.700439718141092,0.0030168593535789584
769,Diseases associated with visual transduction,Diseases of the neuronal system,6382.5,0.0007801994646937,0.5,2.0,3.0,0.0147100001402197,True,2,1,3,8,3.0,0.000195049866173425
770,Diseases of Immune System,Disease,6668.5,0.009268818669408,0.5,3.0,4.0,0.31758738666870645,True,1,1,2,13,3.700439718141092,0.0019719045930182864
771,Diseases of carbohydrate metabolism,Diseases of metabolism,6202.5,0.0019463424588013001,0.5,2.0,3.0,0.03669663866421405,True,3,1,4,10,3.321928094887362,0.00045034124031441706
772,Diseases of glycosylation,Diseases of metabolism,6198.5,0.0041248199720725996,0.5,2.0,3.0,0.077769987180622,True,4,1,5,16,4.0,0.0008249639944145199
773,Diseases of hemostasis,Disease,6830.5,0.0050253316175521,0.5,3.0,4.0,0.1721882790554073,True,1,1,2,19,4.247927513443585,0.0009575840376374744
774,Diseases of metabolism,Disease,6712.5,0.0057628160399783,0.5,3.0,4.0,0.1974574917545719,True,6,1,7,40,5.321928094887363,0.0009115598838649833
775,Diseases of programmed cell death,Disease,6806.5,0.0012546413403828,0.5,3.0,4.0,0.0429891099082379,True,2,1,3,12,3.584962500721156,0.0002736426612399689
776,Diseases of signal transduction by growth factor receptors and second messengers,Disease,6628.5,0.0031790431520684,0.5,3.0,4.0,0.10892693478887215,True,5,1,6,52,5.700439718141092,0.0004744529144052003
777,Diseases of the neuronal system,Disease,6754.5,7.290956300988099e-06,0.5,3.0,4.0,0.000249817785905,True,1,1,2,8,3.0,1.8227390752470248e-06
778,Disorders of transmembrane transporters,Disease,6784.5,0.0008777495427308,0.5,3.0,4.0,0.0300752656156277,True,2,1,3,24,4.584962500721156,0.00015716301454440579
779,Dissolution of Fibrin Clot,Dissolution of Fibrin Clot,5981.5,0.0051219481061813,0.5,1.5,2.5,0.07957817631170047,False,5,2,7,7,2.807354922057604,0.0013452772885731525
780,Dissolution of Fibrin Clot,Hemostasis,6792.5,0.0033487700543007,0.5,3.0,4.0,0.11474246805690605,True,5,2,7,7,2.807354922057604,0.0008795528977085562
781,Downregulation of ERBB2 signaling,Signaling by ERBB2,5174.5,0.00011862851312109404,0.5,1.0,2.0,0.0014843780665817,True,1,1,2,6,2.584962500721156,3.309058688821168e-05
782,Downstream TCR signaling,TCR signaling,5340.5,0.00015173000464510408,0.5,1.0,2.0,0.0018985713047566998,True,9,1,10,14,3.807354922057604,3.156205587170624e-05
783,Downstream signaling events of B Cell Receptor (BCR),Signaling by the B Cell Receptor (BCR),5166.5,0.0002935629893996,0.5,1.0,2.0,0.0036733029114192502,True,10,1,11,15,3.9068905956085187,5.9826683248721245e-05
784,Drug ADME,root,6896.5,0.0028991306836881,0.5,4.0,5.0,0.241610353609511,True,4,1,5,14,3.807354922057604,0.000603061502779004
785,Drug resistance in ERBB2 KD mutants,Signaling by ERBB2 in Cancer,5182.5,5.1884896727868846e-05,0.5,1.0,2.0,0.0006492267386938001,True,1,1,2,6,2.584962500721156,1.4472925928076404e-05
786,Drug resistance in ERBB2 TMD/JMD mutants,Signaling by ERBB2 in Cancer,5188.5,3.4351505826959146e-05,0.5,1.0,2.0,0.00042983445094295,True,1,1,2,6,2.584962500721156,9.582110222923935e-06
787,Drug-mediated inhibition of ERBB2 signaling,Signaling by ERBB2,5176.5,3.77359517851091e-05,0.5,1.0,2.0,0.00047218343784025,True,1,1,2,6,2.584962500721156,1.0526177547887344e-05
788,E3 ubiquitin ligases ubiquitinate target proteins,Protein ubiquitination,5648.5,0.0001717505201205967,0.5,1.0,2.0,0.00214908455213345,True,1,1,2,6,2.584962500721156,4.7908595999552895e-05
789,ECM proteoglycans,ECM proteoglycans,6149.5,0.00943174823559205,0.5,1.5,2.5,0.14635114621690612,False,18,2,20,20,4.321928094887363,0.001772242703664652
790,ECM proteoglycans,Extracellular matrix organization,6774.5,0.0068342948510191,0.5,3.0,4.0,0.23417070922126254,True,18,2,20,20,4.321928094887363,0.0012841764731065474
791,ECM1,Platelet degranulation ,4754.5,0.00019945563327185918,0.5,0.0,1.0,0.00010923934059679604,True,0,1,1,6,2.584962500721156,5.56367418715639e-05
792,EF1A2,Eukaryotic Translation Elongation,4544.5,2.3683990334783106e-05,0.5,0.0,1.0,1.2971423491186883e-05,True,0,1,1,5,2.321928094887362,7.129591507785532e-06
793,EGR2 and SOX10-mediated initiation of Schwann cell myelination,EGR2 and SOX10-mediated initiation of Schwann cell myelination,6034.5,0.0045897442242365995,0.5,1.0,2.0,0.0574306756312683,False,3,2,5,6,2.584962500721156,0.001280276773693817
794,EGR2 and SOX10-mediated initiation of Schwann cell myelination,Nervous system development,6572.5,0.0034277655451964003,0.5,2.0,3.0,0.064627616311253,True,3,2,5,6,2.584962500721156,0.000956151018178535
795,ENOA,Gluconeogenesis,2030.5,0.0019657120238906,0.5,0.0,1.0,0.00107659574097005,True,0,3,3,11,3.4594316186372973,0.0004407987815476982
796,ENOA,Glycolysis,2028.5,0.0019657120238906,0.5,0.0,1.0,0.00107659574097005,True,0,3,3,11,3.4594316186372973,0.0004407987815476982
797,ENOA,Response of Mtb to phagocytosis,2032.5,0.0019657120238906,0.5,0.0,1.0,0.00107659574097005,True,0,3,3,11,3.4594316186372973,0.0004407987815476982
798,ENOG,Gluconeogenesis,2434.5,0.000736242868702,0.5,0.0,1.0,0.00040323095505885,True,0,2,2,7,2.807354922057604,0.00019337384713902984
799,ENOG,Glycolysis,2432.5,0.000736242868702,0.5,0.0,1.0,0.00040323095505885,True,0,2,2,7,2.807354922057604,0.00019337384713902984
800,ENPL,ATF6 (ATF6-alpha) activates chaperones,2710.5,0.0030127742003746,0.5,0.0,1.0,0.001650058519868,True,0,6,6,20,4.321928094887363,0.0005661057696869098
801,ENPL,Interleukin-4 and Interleukin-13 signaling,2712.5,0.0030127742003746,0.5,0.0,1.0,0.001650058519868,True,0,6,6,20,4.321928094887363,0.0005661057696869098
802,ENPL,Post-translational protein phosphorylation,2718.5,0.0030127742003746,0.5,0.0,1.0,0.001650058519868,True,0,6,6,20,4.321928094887363,0.0005661057696869098
803,ENPL,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),2716.5,0.0030127742003746,0.5,0.0,1.0,0.001650058519868,True,0,6,6,20,4.321928094887363,0.0005661057696869098
804,ENPL,Scavenging by Class A Receptors,2714.5,0.0030127742003746,0.5,0.0,1.0,0.001650058519868,True,0,6,6,20,4.321928094887363,0.0005661057696869098
805,ENPL,Trafficking and processing of endosomal TLR,2708.5,0.0030127742003746,0.5,0.0,1.0,0.001650058519868,True,0,6,6,20,4.321928094887363,0.0005661057696869098
806,EPH-Ephrin signaling,Axon guidance,5400.5,0.0022251294916353,0.5,1.0,2.0,0.02784266046828195,True,8,1,9,13,3.700439718141092,0.0004733875179906112
807,ER to Golgi Anterograde Transport,Membrane Trafficking,6326.5,0.010544147393809,0.5,2.0,3.0,0.19880096906024813,True,3,1,4,17,4.087462841250339,0.0020725748222305595
808,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,Positive epigenetic regulation of rRNA expression,5498.5,0.0007488637560484,0.5,1.0,2.0,0.009370402655234051,True,3,1,4,8,3.0,0.0001872159390121
809,ESR-mediated signaling,Signaling by Nuclear Receptors,6376.5,0.0011404768099474,0.5,2.0,3.0,0.021502724358863752,True,2,1,3,13,3.700439718141092,0.00024263194048543832
810,EST1,Aspirin ADME,2956.5,0.007442075233235101,0.5,0.0,1.0,0.00407593096175995,True,0,3,3,10,3.321928094887362,0.0017219340696664359
811,EST1,Metabolism of Angiotensinogen to Angiotensins,2952.5,0.007442075233235101,0.5,0.0,1.0,0.00407593096175995,True,0,3,3,10,3.321928094887362,0.0017219340696664359
812,EST1,Physiological factors,2954.5,0.007442075233235101,0.5,0.0,1.0,0.00407593096175995,True,0,3,3,10,3.321928094887362,0.0017219340696664359
813,EZRI,L1CAM interactions,2766.5,0.0003210954840990839,0.5,0.0,1.0,0.0001758599563030952,True,0,4,4,11,3.4594316186372973,7.200367929337225e-05
814,EZRI,Netrin-1 signaling,2768.5,0.0003210954840990839,0.5,0.0,1.0,0.0001758599563030952,True,0,4,4,11,3.4594316186372973,7.200367929337225e-05
815,EZRI,Sensory processing of sound by inner hair cells of the cochlea,2770.5,0.0003210954840990839,0.5,0.0,1.0,0.0001758599563030952,True,0,4,4,11,3.4594316186372973,7.200367929337225e-05
816,EZRI,Sensory processing of sound by outer hair cells of the cochlea,2772.5,0.0003210954840990839,0.5,0.0,1.0,0.0001758599563030952,True,0,4,4,11,3.4594316186372973,7.200367929337225e-05
817,Elastic fibre formation,Extracellular matrix organization,6638.5,0.0043322852928807006,0.5,3.0,4.0,0.14844169613657793,True,1,1,2,12,3.584962500721156,0.0009448900164830764
818,Endosomal Sorting Complex Required For Transport (ESCRT),Endosomal Sorting Complex Required For Transport (ESCRT),5846.5,0.0022018742722489,0.5,1.0,2.0,0.0275516719303452,False,2,2,4,5,2.321928094887362,0.0006628302026277182
819,Endosomal Sorting Complex Required For Transport (ESCRT),Membrane Trafficking,6238.5,0.0026596786204202997,0.5,2.0,3.0,0.050145987852830254,True,2,2,4,5,2.321928094887362,0.0008006430435727064
820,Epigenetic regulation of gene expression,Gene expression (Transcription),6740.5,0.0006044299236061,0.5,3.0,4.0,0.020710224971391702,True,4,1,5,15,3.9068905956085187,0.0001231798247442162
821,Erythrocytes take up carbon dioxide and release oxygen,Erythrocytes take up carbon dioxide and release oxygen,5808.5,0.0025554733071616,0.5,1.0,2.0,0.03197619549537595,False,6,2,8,9,3.169925001442312,0.0006128343570394435
